benchmark,index,watch_index,mapper_mode,node,aig_id,level,refs,phase,gate,leaves,cut_leaf_load_avg,fanout_limit,load_drive_ratio,arrival,required,slack,area_flow,u_phase_best,node_sink_pressure_ratio,cut_sink_pressure_ratio,scl_feedback,leaf0_node,leaf0_aig_id,leaf1_node,leaf1_aig_id,leaf2_node,leaf2_aig_id,leaf3_node,leaf3_aig_id,leaf4_node,leaf4_aig_id,leaf5_node,leaf5_aig_id
benchmarks/syn2.abc.blif,16,0,0,14582,18002,3,5,0,NAND2xp33_ASAP7_75t_L,2,13.000,5,2.600,28.340000,-1.000000,0.000000,1.185787,0,0.000,0.000,0.884,14422,17827,14447,17848,-1,-1,-1,-1,-1,-1,-1,-1
benchmarks/syn2.abc.blif,17,0,0,14582,18002,3,5,1,NOR2xp33_ASAP7_75t_L,2,13.000,5,2.600,24.299999,-1.000000,0.000000,1.109413,3,0.000,0.000,0.884,14422,17827,14447,17848,-1,-1,-1,-1,-1,-1,-1,-1
benchmarks/syn2.abc.blif,18,1,0,14992,18467,8,2,0,OAI21xp33_ASAP7_75t_L,3,2.667,2,1.333,40.820000,-1.000000,0.000000,6.861123,7,0.000,0.000,0.884,14978,18444,14981,18447,14991,18462,-1,-1,-1,-1,-1,-1
benchmarks/syn2.abc.blif,19,1,0,14992,18467,8,2,1,AOI31xp33_ASAP7_75t_L,4,3.750,1,3.750,41.090000,-1.000000,0.000000,6.170280,0,0.000,0.000,0.884,14540,17961,14582,18002,14981,18447,14991,18462,-1,-1,-1,-1
benchmarks/syn2.abc.blif,20,0,1,14582,18002,3,5,0,NAND2xp33_ASAP7_75t_L,2,13.000,5,2.600,29.430000,31.389980,1.959980,1.123325,0,0.000,0.000,0.884,14422,17827,14447,17848,-1,-1,-1,-1,-1,-1,-1,-1
benchmarks/syn2.abc.blif,21,0,1,14582,18002,3,5,1,NOR2xp33_ASAP7_75t_L,2,13.000,5,2.600,24.299999,26.929985,2.629986,1.075208,3,0.000,0.000,0.884,14422,17827,14447,17848,-1,-1,-1,-1,-1,-1,-1,-1
benchmarks/syn2.abc.blif,22,1,1,14992,18467,8,2,0,OAI21xp33_ASAP7_75t_L,3,2.667,2,1.333,41.660000,43.449986,1.789986,5.101772,7,0.000,0.000,0.884,14978,18444,14981,18447,14991,18462,-1,-1,-1,-1,-1,-1
benchmarks/syn2.abc.blif,23,1,1,14992,18467,8,2,1,AOI32xp33_ASAP7_75t_L,5,4.200,1,4.200,41.640003,44.319981,2.679977,3.871787,8,0.000,0.000,0.884,14540,17961,14582,18002,14981,18447,14983,18460,14990,18461,-1,-1
benchmarks/syn2.abc.blif,24,0,2,14582,18002,3,5,0,NAND2xp33_ASAP7_75t_L,2,13.000,5,2.600,29.430000,34.529984,5.099983,0.930000,0,0.000,0.000,0.884,14422,17827,14447,17848,-1,-1,-1,-1,-1,-1,-1,-1
benchmarks/syn2.abc.blif,25,0,2,14582,18002,3,5,1,NOR2xp33_ASAP7_75t_L,2,13.000,5,2.600,24.299999,25.159946,0.859947,0.930000,3,0.000,0.000,0.884,14422,17827,14447,17848,-1,-1,-1,-1,-1,-1,-1,-1
benchmarks/syn2.abc.blif,26,1,2,14992,18467,8,2,0,OAI21xp33_ASAP7_75t_L,3,2.667,2,1.333,42.000000,43.439945,1.439945,4.900000,7,0.000,0.000,0.884,14978,18444,14981,18447,14991,18462,-1,-1,-1,-1,-1,-1
benchmarks/syn2.abc.blif,27,1,2,14992,18467,8,2,1,AOI32xp33_ASAP7_75t_L,5,4.200,1,4.200,41.640003,42.699944,1.059940,1.630000,8,0.000,0.000,0.884,14540,17961,14582,18002,14981,18447,14983,18460,14990,18461,-1,-1
benchmarks/syn2.abc.blif,28,0,3,14582,18002,3,5,1,NOR2xp33_ASAP7_75t_L,2,13.000,5,2.600,24.590000,26.720034,2.130033,0.930000,3,0.000,0.000,0.884,14422,17827,14447,17848,-1,-1,-1,-1,-1,-1,-1,-1
benchmarks/syn2.abc.blif,29,1,3,14992,18467,8,2,0,AO32x2_ASAP7_75t_L,5,4.200,1,4.200,44.750000,-1.000000,0.000000,2.100000,8,0.000,0.000,0.884,14540,17961,14582,18002,14981,18447,14983,18460,14990,18461,-1,-1
benchmarks/syn2.abc.blif,30,1,3,14992,18467,8,2,1,AOI32xp33_ASAP7_75t_L,5,4.200,1,4.200,41.640003,41.860031,0.220028,1.630000,8,0.000,0.000,0.884,14540,17961,14582,18002,14981,18447,14983,18460,14990,18461,-1,-1
